 ,Area
525,621.492
526,732.244
527,825.898
528,629.115
529,995.128
530,2785.662
531,663.963
532,1048.598
533,4326.706
534,729.739
535,893.089
536,818.057
537,799.762
538,743.787
539,855.192
540,17395.904
541,168171.551
542,801.068
543,1358.528
544,1038.906
545,1720.402
546,1425.174
547,1343.282
548,401.188
549,2248.023
550,797.257
551,805.86
552,2479.217
553,1238.738
554,1185.268
555,651.113
556,44567.653
557,574.883
558,10987.248
559,662.439
560,1893.118
561,800.197
562,1372.685
563,11661.012
564,589.367
565,1642.757
566,786.911
567,17254.77
568,736.926
569,854.647
570,534.155
571,1013.097
572,582.833
573,1515.561
574,852.905
575,793.663
576,635.214
577,531.65
578,756.311
579,454.658
580,4087.888
581,725.274
582,619.314
583,1360.706
584,4948.852
585,12683.257
586,2433.697
587,2044.38
588,5917.517
589,641.312
590,458.36
591,438.976
592,575.972
593,850.945
594,560.617
595,1042.935
596,3458.664
597,686.506
598,795.623
599,481.338
600,3962.109
601,805.86
602,1097.059
603,1587.871
604,21248.133
605,4586.977
606,9332.73
607,604.395
608,1088.238
609,1255.073
610,1788.791
611,2914.164
612,1524.6
613,1154.776
614,663.746
615,1195.94
616,4154.535
617,701.752
618,1611.284
619,907.464
620,547.114
621,950.697
622,915.413
623,4771.671
624,1000.9
625,966.27
626,3429.37
627,834.61
628,1604.315
629,456.291
630,655.687
631,2292.781
632,2709.432
633,634.343
634,770.25
635,1984.703
636,2423.896
637,14316.539
638,1230.026
639,449.757
640,1058.617
641,1261.933
642,1142.034
643,1096.95
644,1302.444
645,300024.733
646,415.236
647,568.676
648,706.434
649,443.985
650,6107.548
651,608.969
652,1676.516
653,519.344
654,1088.673
655,547.549
656,1821.679
657,455.747
658,520.978
659,1108.058
660,6901.102
661,5054.811
662,546.46
663,777.982
664,1233.946
665,470.448
666,2846.428
667,518.255
668,857.588
669,9088.467
670,811.523
671,3405.412
672,981.407
673,426.235
674,264208.176
675,964.527
676,487.436
677,1493.672
678,17232.227
679,419.265
680,542.975
681,1319.868
682,759.578
683,840.164
684,1201.494
685,462.934
686,1223.165
687,542.975
688,6313.804
689,6647.583
690,238549.811
691,569.765
692,1178.625
693,665.488
694,8296.547
695,15234.784
696,1194.197
697,666.795
698,1123.957
699,475.893
700,3371.108
701,437.342
702,85752.218
703,3834.914
704,607.553
705,612.563
706,549.618
707,971.497
708,570.963
709,5396.322
710,568.894
711,454.766
712,405.87
713,700.663
714,1656.042
715,832.214
716,654.816
717,4697.51
718,2284.504
719,432.333
720,1115.354
721,10807.018
722,6544.999
723,8475.36
724,487.872
725,508.127
726,1621.303
727,410.226
728,1601.048
729,1958.893
730,1301.9
731,560.617
732,1694.811
733,1854.24
734,424.928
735,1682.069
736,754.895
737,1932.975
738,449.539
739,957.449
740,647.411
741,3974.85
742,478.833
743,1201.603
744,35291.659
745,7012.289
746,860.092
747,485.367
748,2157.745
749,460.103
750,9879.626
751,1384.01
752,806.296
753,948.41
754,2130.302
755,13238.32
756,877.734
757,163920.313
758,1353.191
759,1523.511
760,4852.04
761,1754.27
762,952.222
763,7332.346
764,546.787
765,565.409
766,847.895
767,7071.531
768,59852.639
769,493.535
770,1330.976
771,3437.32
772,772.101
773,405.108
774,1303.424
775,547.876
776,724.076
777,1242.767
778,581.744
779,2431.628
780,2362.803
781,785.387
782,856.499
783,1015.384
784,3022.52
785,2648.448
786,2009.967
787,732.788
788,10064.103
789,943.727
790,672.349
791,539.6
792,3132.291
793,1807.849
794,923.908
795,756.746
796,3206.887
797,500.178
798,601.781
799,1411.671
800,1453.597
801,438.867
802,741.391
803,617.136
804,756.855
805,1158.152
806,1089.653
807,798.019
808,6652.374
809,1224.036
810,10282.774
811,3151.348
812,89370.747
813,1075.388
814,623.779
815,2502.522
816,821.977
817,1054.37
818,501.376
819,539.164
820,1598.543
821,601.019
822,1355.261
823,895.267
824,1116.116
825,845.5
826,1799.899
827,2069.427
828,1507.612
829,693.693
830,677.249
831,444.639
832,1231.332
833,739.54
834,46327.586
835,2030.332
836,2899.463
837,596.881
838,941.549
839,569.111
840,4632.388
841,420.136
842,2159.051
843,1889.742
844,1183.416
845,662.003
846,2878.118
847,1445.974
848,1134.847
849,1451.31
850,1543.004
851,543.629
852,583.377
853,1840.955
854,1298.197
855,79245.551
856,1201.167
857,1522.967
858,628.026
859,442.025
860,476.873
861,799.871
862,1054.37
863,1047.4
864,922.492
865,1392.287
866,471.319
867,531.759
868,2053.092
869,1217.284
870,610.602
871,11987.494
872,3402.472
873,1478.426
874,645.45
875,295639.548
876,577.17
877,4318.974
878,1234.055
879,1900.087
880,2103.077
881,642.728
882,3473.366
883,504.098
884,730.937
885,1172.635
886,609.187
887,856.499
888,735.075
889,2599.116
890,781.793
891,515.75
892,514.444
893,1396.86
894,700.772
895,1861.754
896,807.82
897,646.43
898,14812.796
899,579.675
900,205578.484
901,468.161
902,716.453
903,1924.59
904,2364.546
905,1465.25
906,1544.42
907,774.061
908,752.39
909,1382.921
910,487.11
911,650.569
912,561.924
913,1462.2
914,496.148
915,2502.958
916,2970.465
917,581.744
918,2298.661
919,11256.231
920,417.74
921,1300.157
922,926.848
923,1770.496
924,610.929
925,2504.156
926,639.243
927,1093.574
928,1136.698
929,260031.099
930,860.31
931,831.669
932,915.849
933,793.99
934,1588.198
935,784.407
936,1756.339
937,461.409
938,3079.256
939,1180.04
940,1577.743
941,732.353
942,1627.402
943,3636.498
944,563.884
945,655.578
946,688.684
947,462.825
948,1149.004
949,1209.008
950,2294.632
951,90255.995
952,6344.514
953,1806.107
954,916.285
955,2049.062
956,3312.52
957,413.384
958,468.488
959,573.685
960,800.088
961,969.537
962,646.43
963,3111.273
964,405.979
965,1156.736
966,697.396
967,1545.4
968,1108.82
969,656.231
970,1672.16
971,610.82
972,938.065
973,671.586
974,1407.424
975,651.767
976,52792.543
977,458.905
978,1935.915
979,566.933
980,614.196
981,572.27
982,585.773
983,1899.543
984,630.967
985,1611.067
986,1210.097
987,419.592
988,1402.741
989,936.54
990,11551.35
991,2079.337
992,564.429
993,1580.792
994,721.898
995,902.345
996,738.015
997,2570.802
998,1084.644
999,1532.332
1000,690.317
1001,1315.403
1002,1082.575
1003,506.385
1004,1273.803
1005,807.276
1006,859.983
1007,1905.532
1008,928.373
1009,650.351
1010,1293.514
1011,7391.043
1012,444.748
1013,823.066
1014,595.574
1015,6293.767
1016,412.078
1017,520.433
1018,1593.86
1019,436.798
1020,2345.815
1021,6317.834
1022,663.419
1023,607.118
1024,591.327
1025,12584.266
1026,428.522
1027,1419.403
1028,4378.869
1029,3053.12
1030,561.924
1031,639.025
1032,848.331
1033,1053.934
1034,1163.052
1035,412.078
1036,25969.275
1037,1172.2
1038,2214.699
1039,1226.867
1040,1250.172
1041,2537.261
1042,414.691
1043,1331.738
1044,53294.899
1045,651.984
1046,697.831
1047,443.005
1048,1805.78
1049,37969.401
1050,481.12
1051,475.022
1052,1225.778
1053,420.354
1054,589.367
1055,791.594
1056,2943.785
1057,5586.788
1058,406.959
1059,2086.415
1060,685.09
1061,19704.584
1062,712.859
1063,1667.368
1064,100824.196
1065,723.096
1066,855.845
1067,6868.432
1068,5415.162
1069,723.423
1070,479.596
1071,846.589
1072,1291.118
1073,1019.957
1074,658.954
1075,3189.245
1076,845.609
1077,473.062
1078,1428.986
1079,704.801
1080,536.006
1081,1722.689
1082,15078.185
1083,1233.728
1084,1429.857
1085,18993.903
1086,411.969
1087,5907.39
1088,1861.428
1089,1688.386
1090,2142.608
1091,543.084
1092,522.067
1093,417.849
1094,1056.112
1095,588.931
1096,1252.023
1097,527.403
1098,492.99
1099,705.236
1100,453.242
1101,462.825
1102,754.459
1103,1465.032
1104,768.725
1105,806.078
1106,936.213
1107,4653.733
1108,64200.798
1109,497.891
1110,120110.495
1111,4019.281
1112,891.129
1113,746.51
1114,2646.379
1115,1243.202
1116,2317.501
1117,18933.899
1118,412.949
1119,481.338
1120,749.232
1121,3090.146
1122,722.987
1123,698.811
1124,480.031
1125,452.371
1126,574.883
1127,996.871
1128,849.42
1129,2021.293
1130,419.483
1131,6645.187
1132,1222.511
1133,1985.247
1134,540.58
1135,969.755
1136,1416.68
1137,611.909
1138,737.035
1139,539.273
1140,410.771
1141,2626.995
1142,686.179
1143,581.962
1144,731.481
1145,593.941
1146,2090.336
1147,417.74
1148,707.85
1149,520.978
1150,574.121
1151,727.234
1152,600.91
1153,8382.251
1154,1823.313
1155,290322.832
1156,835.154
1157,486.783
1158,8922.613
1159,1149.984
1160,14704.767
1161,853.449
1162,590.02
1163,574.121
1164,175689.789
1165,662.983
1166,1430.075
1167,468.706
1168,2804.937
1169,694.346
1170,908.226
1171,231347.382
1172,1254.31
1173,505.949
1174,1419.185
1175,731.264
1176,1109.691
1177,444.857
1178,9499.02
1179,870.002
1180,701.425
1181,1942.994
1182,862.161
1183,289756.116
1184,6608.923
1185,1407.097
1186,1499.335
1187,1373.991
1188,542.104
1189,615.938
1190,1258.666
1191,1738.262
1192,2365.199
1193,417.523
1194,615.938
1195,1051.103
1196,757.835
1197,727.997
1198,669.299
1199,874.358
1200,570.745
1201,618.77
1202,456.509
1203,1185.377
1204,1231.659
1205,700.227
1206,651.984
1207,1542.786
1208,1448.479
1209,507.583
1210,1336.748
1211,486.347
1212,2944.547
1213,875.665
1214,1454.795
1215,1276.961
1216,1826.906
1217,629.66
1218,2870.168
1219,554.519
1220,3814.005
1221,1037.708
1222,1464.487
1223,2619.372
1224,1819.501
1225,894.831
1226,596.554
1227,2755.497
1228,499.307
1229,827.204
1230,2688.632
1231,2015.957
1232,1390.109
1233,711.117
1234,10227.126
1235,45589.244
1236,1516.324
1237,639.243
1238,1750.023
1239,837.005
1240,845.064
1241,1249.628
1242,691.733
1243,872.507
1244,783.209
1245,1816.343
1246,944.49
1247,419.374
1248,767.309
1249,467.399
1250,1690.019
1251,1113.285
1252,2016.175
1253,850.182
1254,604.722
1255,1625.224
1256,2432.173
1257,638.807
1258,814.572
1259,2013.343
1260,844.52
1261,2515.917
1262,749.014
1263,430.591
1264,3194.69
1265,413.384
1266,931.095
1267,764.914
1268,7354.017
1269,547.549
1270,421.443
1271,1256.162
1272,431.244
1273,3924.974
1274,117077.63
1275,1895.513
1276,582.397
1277,1231.55
1278,4981.631
1279,3117.807
1280,12452.933
1281,2980.266
1282,675.18
1283,1542.242
1284,941.223
1285,785.605
1286,830.689
1287,461.3
1288,2318.154
1289,971.17
1290,439.847
1291,469.795
1292,955.815
1293,478.398
1294,1228.392
1295,487.219
1296,432.442
1297,492.555
1298,906.701
1299,425.581
1300,841.361
1301,685.199
1302,3931.726
1303,573.685
1304,748.579
1305,466.854
1306,4301.986
1307,660.587
1308,910.622
1309,462.825
1310,3259.595
1311,562.251
1312,2017.59
1313,1993.523
1314,1164.686
1315,600.039
1316,2402.334
1317,2108.522
1318,572.052
1319,3256.546
1320,1874.931
1321,963.983
1322,1868.18
1323,419.047
1324,833.521
1325,878.605
1326,920.423
1327,24487.363
1328,491.575
1329,459.558
1330,1543.113
1331,6786.104
1332,968.121
1333,1449.023
1334,726.145
1335,2656.942
1336,2656.942
1337,568.458
1338,1078.655
1339,817.186
1340,2798.948
1341,2321.421
1342,561.924
1343,850.073
1344,666.25
1345,2277.099
1346,1356.894
1347,939.807
1348,2018.353
1349,2313.036
1350,2242.687
1351,667.666
1352,962.894
1353,4795.956
1354,1451.855
1355,618.879
1356,910.84
1357,574.121
1358,103798.364
1359,410.771
1360,760.667
1361,6731.218
1362,547.876
1363,608.969
1364,145834.636
1365,981.516
1366,950.697
1367,1411.889
1368,703.93
1369,424.057
1370,809.127
1371,5182.769
1372,1941.143
1373,1226.105
1374,865.102
1375,3984.978
1376,484.714
1377,10347.134
1378,1962.487
1379,4377.671
1380,1795.761
1381,914.216
1382,1568.596
1383,813.592
1384,883.07
1385,45027.428
1386,3337.894
1387,675.507
1388,1450.875
1389,1043.044
1390,1339.143
1391,1430.619
1392,1612.156
1393,7268.748
1394,516.186
1395,5823.645
1396,797.148
1397,426.017
1398,872.942
1399,650.786
1400,1226.214
1401,3611.777
1402,1822.659
1403,72880.564
1404,640.659
1405,564.973
1406,769.596
1407,553.648
1408,561.924
1409,1838.885
1410,1082.03
1411,526.423
1412,420.027
1413,5633.397
1414,2981.9
1415,741.5
1416,1007.107
1417,559.637
1418,856.063
1419,950.37
1420,4091.046
1421,1391.198
1422,885.793
1423,604.504
1424,501.376
1425,560.291
1426,723.205
1427,588.931
1428,771.557
1429,1174.704
1430,1126.135
1431,1361.795
1432,406.633
1433,2695.82
1434,425.581
1435,7253.72
1436,1443.143
1437,949.826
1438,7432.861
1439,1174.595
1440,735.075
1441,1337.292
1442,631.511
1443,859.983
1444,403.91
1445,685.961
1446,1899.869
1447,552.885
1448,8329.87
1449,1034.55
1450,1461.656
1451,786.149
1452,518.473
1453,693.257
1454,731.046
1455,486.565
1456,426.235
1457,4353.386
1458,466.419
1459,2241.707
1460,866.408
1461,452.48
1462,481.556
1463,987.396
1464,672.458
