 ,Area
462,1389.237
463,452.480
464,1099.999
465,8597.328
466,857.805
467,33271.781
468,1244.291
469,1892.138
470,501.267
471,2319.026
472,1461.002
473,1740.222
474,1852.607
475,305.029
476,358.717
477,358.172
478,988.050
479,1354.498
480,527.838
481,215.186
482,10226.255
483,310.147
484,1042.717
485,5145.852
486,1181.892
487,3657.407
488,570.963
489,393.456
490,1578.832
491,658.736
492,153904.559
493,670.606
494,468.488
495,866.408
496,953.528
497,868.586
498,572.161
499,1446.845
500,1159.567
501,4019.390
502,872.289
503,773.408
504,15837.436
505,474.042
506,130.136
507,1616.294
508,384.962
509,709.592
510,2244.102
511,13066.693
512,5396.975
513,27302.972
514,766.438
515,2909.155
516,1861.754
517,374.289
518,2316.194
519,4252.109
520,11117.928
521,2517.986
522,631.838
523,1001.662
524,657.212
525,552.232
526,389.971
527,1793.365
528,499.960
529,6019.121
530,841.361
531,1562.388
532,1155.647
533,1977.406
534,938.718
535,5433.239
536,2871.693
537,423.621
538,92424.083
539,3722.964
540,682.150
541,662.657
542,1209.117
543,625.195
544,1049.578
545,896.683
546,527.838
547,614.741
548,474.913
549,3743.764
550,1662.250
551,320.819
552,1064.933
553,665.597
554,5427.249
555,830.689
556,748.579
557,766.547
558,470.666
559,3254.803
560,657.865
561,1511.423
562,371.349
563,11292.168
564,1530.481
565,290.110
566,639.352
567,833.412
568,1620.868
569,254.935
570,215.186
571,1409.928
572,5240.377
573,745.529
574,6562.532
575,349.678
576,606.464
577,708.068
578,77226.980
579,902.237
580,398.901
581,5173.839
582,15535.021
583,502.682
584,493.644
585,17057.443
586,550.054
587,37381.994
588,355.559
589,640.005
590,386.486
591,1398.494
592,310.692
593,23164.337
594,220.631
595,945.143
596,747.054
597,334.976
598,1800.879
599,9242.996
600,1359.181
601,731.264
602,840.381
603,180328.163
604,1974.793
605,215.186
606,1570.447
607,1284.911
608,457.707
609,1240.589
610,1553.894
611,1818.412
612,401728.615
613,215.186
614,2160.140
615,762.409
616,1083.882
617,830.145
618,265.498
619,2948.032
620,451.282
621,215.186
622,541.886
623,313.414
624,294.139
625,1180.258
626,1508.483
627,2844.686
628,114004.579
629,621.275
630,329.531
631,24789.452
632,479.922
633,2021.511
634,11175.645
635,1848.142
636,335.194
637,652.420
638,226.076
639,258.420
640,405.761
641,245.570
642,775.041
643,886.119
644,215.186
645,155968.431
646,1293.405
647,274.319
648,386.268
649,2752.883
650,1188.208
651,618.225
652,1176.882
653,247.856
654,3287.038
655,2393.840
656,1623.590
657,3858.109
658,5921.546
659,960.062
660,1900.414
661,13449.912
662,2790.780
663,1422.887
664,118.265
665,972.586
666,2177.129
667,420.572
668,360.677
669,294.030
670,1231.115
671,215.404
672,1459.151
673,713.840
674,748.143
675,30799.316
676,1782.584
677,1602.355
678,914.651
679,686.723
680,1640.361
681,1126.897
682,6297.251
683,480.794
684,192.100
685,793.990
686,4968.998
687,1285.456
688,730.501
689,633.471
690,4785.175
691,220.631
692,452.806
693,758.706
694,6186.827
695,1026.600
696,601.564
697,1222.185
698,477.309
699,1590.485
700,1010.919
701,1435.302
702,464.894
703,1944.192
704,752.935
705,86772.391
706,1657.240
707,4250.912
708,1705.047
709,2263.378
710,1676.624
711,2421.174
712,906.157
713,35033.130
714,2975.475
715,595.465
716,5770.611
717,834.283
718,215.186
719,224.552
720,3820.430
721,400.534
722,9478.874
723,2918.629
724,3540.557
725,327.789
726,2886.830
727,111714.738
728,863.033
729,372.656
730,1499.226
731,5150.643
732,635.105
733,517.275
734,530.996
735,1970.981
736,485.803
737,4695.659
738,581.744
739,69897.138
740,349.133
741,1696.662
742,974.873
743,215.186
744,593.832
745,4949.505
746,8701.437
747,7652.185
748,1766.576
749,396.832
750,10380.784
751,398.030
752,1527.105
753,1315.185
754,614.087
755,1674.011
756,1399.365
757,506.821
758,847.351
759,625.086
760,8462.728
761,3845.150
762,58264.331
763,1527.649
764,2125.075
765,883.070
766,235.006
767,215.186
768,442.352
769,874.794
770,439.303
771,1399.910
772,695.544
773,984.129
774,535.135
775,2473.228
776,1218.264
777,820.017
778,665.379
779,829.709
780,6862.116
781,345.757
782,610.058
783,17830.742
784,2969.050
785,828.620
786,2711.828
787,450.737
788,707.197
789,1032.481
790,12948.101
791,535.679
792,2957.288
793,571.289
794,1109.147
795,858.241
796,1715.828
797,319.404
798,1317.908
799,1513.057
800,225.423
801,3480.989
802,6589.975
803,144430.367
804,815.552
805,6327.417
806,4591.442
807,570.636
808,610.493
809,673.982
810,2455.151
811,938.500
812,688.793
813,2875.722
814,787.892
815,1749.370
816,4623.567
817,3659.693
818,15845.603
819,1712.017
820,1266.507
821,717.542
822,3688.007
823,499.089
824,136.234
825,862.706
826,3636.607
827,414.582
828,631.076
829,1242.767
830,80798.028
831,5083.234
832,8447.155
833,2308.136
834,9187.457
835,5282.848
836,1040.757
837,5544.426
838,1855.438
839,1254.528
840,433.204
841,1596.365
842,3725.360
843,949.172
844,502.574
845,875.774
846,3343.992
847,8569.777
848,505.841
849,1804.146
850,650.895
851,268.439
852,12870.347
853,712.315
854,8519.138
855,565.627
856,575.645
857,533.066
858,581.962
859,608.751
860,695.435
861,113444.724
862,842.450
863,1222.185
864,2146.746
865,4105.203
866,789.089
867,1789.009
868,45340.624
869,4721.468
870,264177.679
871,1091.723
872,3620.381
873,752.172
874,1626.639
875,9772.795
876,11814.888
877,2807.987
878,2112.442
879,1724.540
880,2311.076
881,1479.842
882,594.812
883,2503.175
884,1594.841
885,726.690
886,103176.652
887,840.055
888,747.163
889,800.088
890,950.588
891,7512.684
892,1404.266
893,7739.850
894,3015.659
895,142440.982
896,827.749
897,1363.101
898,136352.710
899,4839.080
900,873.596
901,3831.538
902,1262.804
903,567.369
904,5948.445
905,2984.296
906,725.927
907,476.546
908,6999.003
909,4236.428
910,218.780
911,708.395
912,1370.942
913,250.470
914,28886.923
915,284.882
916,756.746
917,1136.372
918,4731.052
919,1017.126
920,1440.747
921,251.559
922,905.177
923,1333.698
924,558.004
925,756.419
926,247.094
927,1007.216
928,3004.987
929,570.200
930,862.924
931,215.186
932,767.527
933,2347.993
934,2538.023
935,1833.876
936,221.503
937,1501.949
938,1460.676
939,1753.835
940,706.434
941,1516.759
942,5449.029
943,728.977
944,1571.100
945,7233.138
946,215.186
947,634.234
948,1912.393
949,10682.872
950,3384.394
951,849.965
952,349.460
953,421.988
954,930.442
955,1043.371
956,416.869
957,1610.522
958,764.478
959,967.903
960,2005.394
961,7328.534
962,4905.727
963,12841.379
964,626.175
965,790.070
966,927.175
967,4620.627
968,15772.858
969,607.662
970,558.984
971,509.216
972,1776.159
973,774.932
974,923.145
975,29882.922
976,100955.309
977,215.186
978,1019.849
979,452.480
980,1358.963
981,456.073
982,3929.330
983,1228.719
984,3874.226
985,1520.026
986,593.941
987,735.293
988,1361.577
989,4342.387
990,644.252
991,1007.107
992,937.520
993,2005.938
994,215.186
995,789.307
996,2115.274
997,366.666
998,4048.902
999,1311.701
1000,1743.925
1001,843.431
1002,1755.032
1003,1923.283
1004,6436.970
1005,517.820
1006,56668.293
1007,1745.558
1008,364.379
1009,347.064
1010,322.889
1011,1029.649
1012,370.042
1013,683.348
1014,32763.545
1015,19739.759
1016,7201.013
1017,999.920
1018,473.497
1019,1831.262
1020,627.482
1021,2650.190
1022,4994.916
1023,1475.704
1024,660.370
1025,1136.045
1026,4903.440
1027,331.274
1028,471.210
1029,2285.049
1030,1133.105
1031,478.071
1032,1224.689
1033,3028.073
1034,1062.428
1035,2585.939
1036,689.882
1037,37019.575
1038,719.829
1039,670.715
1040,1164.359
1041,984.674
1042,3524.331
1043,3170.188
1044,1454.577
1045,685.525
1046,993.604
1047,1295.801
1048,1317.472
1049,71479.238
1050,15238.268
1051,1927.748
1052,3411.510
1053,1402.632
1054,759.577
1055,16192.886
1056,3401.927
1057,773.517
1058,920.858
1059,261.578
1060,2304.760
1061,121944.695
1062,1373.991
1063,1283.060
1064,2932.133
1065,3121.836
1066,12883.959
1067,788.109
1068,1453.706
1069,1621.521
1070,264.083
1071,1034.986
1072,792.465
1073,260712.590
1074,323.542
1075,4645.892
1076,1643.737
1077,280.853
1078,605.593
1079,3574.098
1080,1042.391
1081,3572.138
1082,981.842
1083,37289.647
1084,1278.813
1085,5254.425
1086,5730.754
1087,2859.496
1088,1373.991
1089,1532.332
1090,939.371
1091,492.337
1092,71879.881
1093,5368.661
1094,2254.992
1095,513.464
1096,6123.120
1097,550.163
1098,843.539
1099,770.903
1100,7326.574
1101,980.427
1102,802.811
1103,7162.135
1104,742.589
1105,2846.755
1106,225756.234
1107,1430.075
1108,516.731
1109,1073.101
1110,11500.058
1111,220.740
1112,4096.600
1113,1919.036
1114,1671.724
1115,77842.265
1116,673.982
1117,28693.625
1118,716.998
1119,1731.728
1120,1247.450
1121,786.585
1122,429.175
1123,36292.559
1124,1007.652
1125,766.003
1126,891.782
1127,468.706
1128,494.515
1129,989.139
1130,875.229
1131,1678.258
1132,2202.503
1133,2068.664
1134,1193.000
1135,1178.298
1136,1146.499
1137,1819.283
1138,1945.063
1139,1100.979
1140,3698.897
1141,1241.133
1142,1107.840
1143,23912.807
1144,1987.752
1145,54251.257
1146,3210.372
1147,3389.948
1148,1280.664
1149,1108.275
1150,1065.587
1151,641.639
1152,2138.469
1153,501.376
1154,4454.337
1155,2704.532
1156,3212.986
1157,909.097
1158,4460.871
1159,1530.698
1160,6793.073
1161,10010.197
1162,1254.746
1163,1000.464
1164,1755.686
1165,1845.202
1166,1568.160
1167,1574.258
1168,1271.734
1169,56289.212
1170,44932.031
1171,4674.968
1172,615.503
1173,644.252
1174,595.901
1175,4214.975
1176,2133.242
1177,680.298
1178,3919.202
1179,298.604
1180,417.849
1181,24579.928
1182,21926.471
1183,7819.673
1184,1427.461
1185,745.421
1186,1002.207
1187,601.999
1188,3238.686
1189,2348.537
1190,5855.444
1191,1312.245
1192,31563.249
1193,3943.160
1194,608.315
1195,1605.731
1196,1164.032
1197,517.711
1198,1240.262
1199,4148.001
1200,689.773
1201,1150.637
1202,1965.972
1203,1376.496
1204,1224.036
1205,2036.103
1206,1390.762
1207,29932.472
1208,3526.073
1209,12977.613
1210,2468.436
1211,8607.238
1212,1325.531
1213,1733.361
1214,112953.694
1215,5911.745
1216,2299.206
1217,1541.480
1218,448.232
1219,1239.935
1220,1162.181
1221,7442.117
1222,27504.982
1223,1243.420
1224,850.509
1225,469.795
1226,983.694
1227,639.025
1228,966.814
1229,27847.581
1230,2797.968
1231,4150.288
1232,826.878
1233,847.678
1234,4354.149
1235,2797.314
1236,2013.017
1237,14305.104
1238,3291.720
1239,1058.399
1240,1865.130
1241,1926.768
1242,2750.923
1243,17649.532
1244,5989.827
1245,3140.785
1246,786.911
1247,956.142
1248,1869.051
1249,844.737
1250,543.411
1251,5911.854
1252,359.588
1253,850.400
1254,2235.935
1255,109156.895
1256,1743.053
1257,3349.982
1258,1030.412
1259,1893.227
1260,1088.456
1261,2462.229
1262,2442.736
1263,13791.640
1264,13527.449
1265,58658.005
1266,1060.033
1267,8736.285
1268,295.446
1269,2997.364
1270,27363.194
1271,5727.922
1272,1249.845
1273,7776.113
1274,1353.191
1275,1483.545
1276,3972.128
1277,919.661
1278,7223.228
1279,17242.682
1280,1973.704
1281,4769.276
1282,768.725
1283,2157.745
1284,5886.154
1285,1641.559
1286,2344.073
1287,991.861
1288,215.186
1289,713.295
1290,2574.941
1291,69725.839
1292,1796.632
1293,986.307
1294,913.671
1295,4197.877
1296,1256.597
1297,75442.544
1298,2582.346
1299,1116.770
1300,3382.434
1301,1134.629
1302,507.910
1303,2589.098
1304,800.960
1305,887.099
1306,467.834
1307,849.529
1308,488.961
1309,5758.632
1310,1698.840
1311,35119.270
1312,3413.906
1313,7266.135
1314,9085.527
1315,3366.426
1316,1947.023
1317,1834.094
1318,467.834
1319,702.187
1320,894.069
1321,5265.968
1322,9224.483
1323,670.280
1324,2952.388
1325,1430.728
1326,2367.050
1327,1033.461
1328,1502.276
1329,903.652
1330,1192.346
1331,4202.669
1332,629.224
1333,1537.232
1334,554.954
1335,1914.898
1336,864.448
1337,2901.096
1338,810.978
1339,2591.929
1340,554.410
1341,634.234
1342,951.024
1343,1258.231
1344,1364.735
1345,3296.294
1346,402.494
1347,783.753
1348,1099.563
1349,1103.157
1350,4906.925
1351,988.921
1352,30747.915
1353,3802.570
1354,2309.007
1355,1512.948
1356,994.366
1357,1365.062
1358,3386.028
1359,709.266
1360,1924.481
1361,1739.242
1362,535.570
1363,780.160
1364,635.649
1365,927.284
1366,24236.457
1367,1970.001
1368,1484.525
1369,516.295
1370,972.804
1371,859.003
1372,646.975
1373,1654.082
1374,656.667
1375,1210.641
1376,993.495
1377,7495.696
1378,6560.789
1379,2069.753
1380,1180.149
1381,2126.381
1382,1223.492
1383,3218.213
1384,1606.057
1385,1321.937
1386,2571.891
1387,1827.233
1388,1634.045
1389,1335.441
1390,3277.890
1391,8766.559
1392,576.190
1393,1362.775
1394,911.602
1395,1128.640
1396,2233.975
1397,1052.192
1398,927.719
1399,916.938
1400,839.075
1401,215.186
1402,1455.013
1403,1330.105
1404,794.208
1405,215.186
1406,549.074
1407,599.821
1408,259.727
1409,497.782
