 ,Area
1493,699.356
1494,2400.265
1495,722.769
1496,606.137
1497,1736.084
1498,696.415
1499,1706.136
1500,827.096
1501,13552.387
1502,3112.907
1503,273.339
1504,3402.036
1505,767.745
1506,11721.234
1507,11897.761
1508,942.53
1509,225.096
1510,661.132
1511,1135.936
1512,137757.629
1513,1123.739
1514,588.931
1515,1317.363
1516,363.726
1517,43871.127
1518,9103.931
1519,430.808
1520,897.554
1521,719.285
1522,1083.337
1523,2431.737
1524,2400.809
1525,1619.67
1526,2385.019
1527,694.673
1528,401.514
1529,754.459
1530,770.685
1531,1130.927
1532,2552.507
1533,9369.103
1534,1741.638
1535,82117.025
1536,520.869
1537,5219.577
1538,425.472
1539,1164.903
1540,450.193
1541,795.623
1542,55018.131
1543,303.395
1544,137160.53
1545,942.965
1546,916.394
1547,2271.001
1548,534.046
1549,3065.208
1550,1256.162
1551,3406.61
1552,1941.469
1553,581.962
1554,334.541
1555,5540.723
1556,280.309
1557,1648.746
1558,494.079
1559,1614.334
1560,1365.062
1561,791.159
1562,814.136
1563,933.491
1564,13439.676
1565,690.426
1566,547.876
1567,4515.756
1568,7094.508
1569,2731.103
1570,486.565
1571,437.125
1572,2090.771
1573,5125.052
1574,196.347
1575,2666.852
1576,23185.028
1577,16709.289
1578,514.444
1579,9821.255
1580,2827.153
1581,625.522
1582,599.059
1583,578.912
1584,614.087
1585,707.523
1586,302.524
1587,1019.849
1588,4090.502
1589,727.452
1590,484.169
1591,481.447
1592,216.711
1593,2987.672
1594,399.445
1595,113446.031
1596,869.893
1597,273.339
1598,1227.956
1599,1242.222
1600,33697.145
1601,492.446
1602,514.444
1603,828.838
1604,1306.582
1605,617.79
1606,1348.835
1607,3195.017
1608,769.814
1609,1224.254
1610,735.837
1611,1163.705
1612,5697.975
1613,44563.078
1614,4607.015
1615,1346.875
1616,2619.481
1617,1922.521
1618,1385.644
1619,578.586
1620,602.762
1621,812.503
1622,767.636
1623,1017.235
1624,2826.064
1625,4531.982
1626,899.078
1627,1100.652
1628,1040.648
1629,2885.523
1630,968.012
1631,828.511
1632,47448.601
1633,1084.862
1634,2007.245
1635,650.46
1636,923.908
1637,872.616
1638,730.61
1639,554.954
1640,1136.48
1641,1284.693
1642,614.632
1643,1493.563
1644,770.141
1645,554.192
1646,18622.553
1647,1674.229
1648,3798.868
1649,343.035
1650,257.875
1651,297.515
1652,1638.074
1653,835.59
1654,1237.213
1655,1455.231
1656,538.837
1657,1624.135
1658,777.219
1659,1441.836
1660,1475.159
1661,642.401
1662,88194.516
1663,374.18
1664,5239.179
1665,1053.281
1666,3927.479
1667,694.02
1668,3321.668
1669,1071.576
1670,449.757
1671,48444.056
1672,2787.078
1673,1272.279
1674,461.3
1675,601.128
1676,2050.478
1677,9064.945
1678,627.809
1679,498.98
1680,2196.949
1681,1261.389
1682,1211.839
1683,871.418
1684,291.199
1685,3790.7
1686,677.249
1687,1466.992
1688,1067.438
1689,114923.695
1690,2915.362
1691,949.717
1692,628.898
1693,596.554
1694,981.08
1695,825.135
1696,2627.866
1697,457.162
1698,581.635
1699,618.988
1700,781.902
1701,84209.648
1702,534.155
1703,987.614
1704,669.299
1705,2281.891
1706,142.441
1707,1772.348
1708,1415.809
1709,614.087
1710,7740.83
1711,7282.688
1712,1119.383
1713,16071.462
1714,3606.441
1715,77183.528
1716,1172.091
1717,1457.082
1718,2071.496
1719,2420.847
1720,1493.346
1721,1717.244
1722,681.932
1723,966.705
1724,1121.561
1725,872.398
1726,643.381
1727,922.928
1728,1711.69
1729,509.434
1730,606.9
1731,699.138
1732,882.743
1733,1132.451
1734,373.963
1735,4210.401
1736,3440.913
1737,1026.056
1738,591.109
1739,361.439
1740,482.1
1741,1541.588
1742,9547.045
1743,2216.333
1744,411.86
1745,745.965
1746,2005.067
1747,16388.797
1748,565.518
1749,366.775
1750,576.517
1751,395.416
1752,1220.66
1753,33925.181
1754,1954.864
1755,859.765
1756,499.089
1757,301.435
1758,664.181
1759,481.447
1760,257.984
1761,1679.783
1762,990.01
1763,3056.061
1764,1455.122
1765,39825.492
1766,886.119
1767,1835.183
1768,1768.1
1769,513.79
1770,830.798
1771,618.77
1772,792.248
1773,662.548
1774,1509.136
1775,512.592
1776,1784
1777,470.012
1778,815.443
1779,39791.407
1780,1107.077
1781,716.344
1782,2027.174
1783,539.491
1784,335.739
1785,462.607
1786,7837.969
1787,27241.662
1788,253.301
1789,1280.991
1790,4368.306
