 ,Area
768,899.95
769,2579.95
770,1082.03
771,3136.102
772,2613.382
773,1504.562
774,1373.774
775,446.49
776,511.068
777,1643.192
778,457.271
779,522.393
780,4191.561
781,451.064
782,430.808
783,646.648
784,6391.995
785,2440.667
786,1729.332
787,1547.687
788,1162.834
789,954.509
790,862.052
791,1290.138
792,594.267
793,705.781
794,7609.605
795,573.032
796,2104.384
797,944.925
798,5863.721
799,434.947
800,526.967
801,521.958
802,1218.591
803,50418.85
804,155289.225
805,433.313
806,866.953
807,1013.75
808,751.41
809,793.99
810,525.769
811,524.245
812,825.026
813,1010.701
814,3186.959
815,1666.17
816,2903.601
817,1406.117
818,1841.063
819,509.652
820,3694.541
821,6211.221
822,2163.19
823,735.837
824,889.169
825,545.045
826,1786.069
827,554.301
828,1104.573
829,1351.122
830,1833.332
831,729.303
832,471.646
833,597.425
834,21085.001
835,509.761
836,839.946
837,11603.731
838,1242.658
839,883.397
840,1944.736
841,1254.855
842,583.486
843,2199.562
844,555.063
845,751.955
846,1038.579
847,932.293
848,487.872
849,1054.37
850,6497.845
851,405.653
852,515.424
853,11154.192
854,2009.314
855,1521.442
856,2716.946
857,611.147
858,1398.603
859,626.066
860,826.987
861,567.696
862,8612.683
863,638.372
864,1167.844
865,8118.277
866,641.53
867,1427.135
868,67640.949
869,458.033
870,536.115
871,974.982
872,38744.225
873,3257.744
874,479.269
875,627.373
876,601.455
877,525.225
878,1371.487
879,23997.096
880,32981.346
881,48872.687
882,4176.097
883,862.815
884,713.948
885,813.919
886,2042.311
887,714.929
888,31635.995
889,620.839
890,594.158
891,588.169
892,455.855
893,134380.316
894,1466.665
895,2075.743
896,1601.701
897,1370.724
898,1101.741
899,1115.245
900,1986.881
901,672.24
902,907.573
903,1800.226
904,2330.133
905,571.834
906,636.412
907,711.335
908,570.2
909,746.51
910,625.848
911,1455.557
912,639.025
913,480.249
914,645.668
915,662.765
916,450.41
917,585.011
918,54867.633
919,722.987
920,2757.566
921,3621.905
922,3477.939
923,30322.988
924,745.421
925,1453.924
926,456.073
927,1594.949
928,1416.027
929,5019.31
930,907.682
931,1128.095
932,3405.848
933,412.622
934,441.481
935,620.621
936,2526.262
937,4152.684
938,70521.899
939,2857.645
940,1018.433
941,450.737
942,1515.888
943,1501.295
944,700.336
945,422.205
946,980.971
947,1172.2
948,2168.744
949,599.93
950,855.518
951,3332.993
952,1464.596
953,3752.803
954,763.607
955,482.754
956,679.863
957,725.601
958,5790.867
959,1342.084
960,856.063
961,473.171
962,482.427
963,540.035
964,2674.148
965,652.311
966,702.623
967,1032.045
968,39191.151
969,1886.91
970,2689.394
971,1048.38
972,518.473
973,686.615
974,20552.044
975,621.71
976,852.578
977,2251.072
978,446.054
979,562.795
980,1062.755
981,702.514
982,84380.513
983,463.043
984,2455.042
985,1154.667
986,3951.001
987,637.174
988,2262.289
989,1042.391
990,778.091
991,449.866
992,1816.67
993,958.865
994,1268.685
995,720.047
996,666.577
997,442.787
998,2039.915
999,568.894
1000,550.707
1001,892.436
1002,569.22
1003,954.182
1004,1499.117
1005,860.963
1006,1820.372
1007,1129.511
1008,10799.287
1009,559.31
1010,530.779
1011,7987.597
1012,22171.496
1013,1505.76
1014,13623.064
1015,578.368
1016,878.605
1017,460.974
1018,1043.48
1019,980.209
1020,458.469
1021,464.35
1022,525.987
1023,1398.385
1024,779.18
1025,1038.688
1026,1702.543
1027,587.842
1028,2884.217
1029,827.967
1030,772.754
1031,616.81
1032,778.962
1033,1567.289
1034,709.484
1035,817.295
1036,599.059
1037,19643.382
1038,637.827
1039,532.412
1040,1136.807
1041,28753.848
1042,598.297
1043,3172.693
1044,1384.446
1045,792.901
1046,557.024
1047,693.149
1048,829.274
1049,1538.321
1050,1189.515
1051,1715.502
1052,1722.254
1053,3159.08
1054,67094.925
1055,475.24
1056,1939.291
1057,5842.485
1058,650.351
1059,2086.96
1060,700.989
1061,99659.075
1062,1322.264
1063,747.599
1064,791.703
1065,11228.026
1066,1149.004
1067,658.845
1068,1128.422
1069,471.864
1070,4716.241
1071,1069.507
1072,775.913
1073,4709.381
1074,623.888
1075,779.397
1076,518.691
1077,2332.529
1078,568.458
1079,10334.392
1080,441.698
1081,448.015
1082,687.05
1083,912.909
1084,787.238
1085,579.566
1086,600.692
1087,2993.661
1088,1953.884
1089,493.753
1090,1117.205
1091,635.323
1092,917.483
1093,1150.42
1094,733.659
1095,503.88
1096,592.089
1097,3422.945
1098,478.942
1099,25571.681
1100,684.763
1101,618.988
1102,1069.834
1103,2077.159
1104,1082.902
1105,1786.069
1106,664.399
1107,600.475
1108,1275.11
1109,861.508
1110,781.793
1111,760.667
1112,2140.321
1113,5795.876
1114,772.21
1115,472.517
1116,2084.019
1117,706.108
1118,562.904
1119,17843.592
1120,1516.433
1121,5744.693
1122,496.148
1123,2078.792
1124,2383.059
1125,401.079
1126,1842.044
1127,1009.176
1128,1329.56
1129,662.657
1130,1838.559
1131,7083.727
1132,601.89
1133,432.115
1134,601.455
1135,816.206
1136,644.579
1137,524.898
1138,1161.636
1139,72111.403
1140,502.791
1141,5588.53
1142,3965.485
1143,5770.067
1144,732.897
1145,1792.167
1146,7700.537
1147,1229.372
1148,1193.544
1149,444.53
1150,143062.151
1151,2088.593
1152,697.831
1153,7761.521
1154,42277.159
1155,493.099
1156,1878.307
1157,883.506
1158,41033.521
1159,23198.75
1160,2393.186
1161,788.654
1162,1122.323
1163,3577.474
1164,630.313
1165,1101.197
1166,995.128
1167,839.619
1168,705.89
1169,920.75
1170,419.483
1171,1049.469
1172,634.56
1173,767.092
1174,907.899
1175,628.462
1176,582.071
1177,2259.239
1178,1162.508
1179,71210.474
1180,870.329
1181,49698.585
1182,2801.779
1183,1520.789
1184,948.41
1185,468.597
1186,3958.515
1187,2931.697
1188,2310.422
1189,604.504
1190,776.021
1191,1334.57
1192,1932.648
1193,1558.577
1194,989.03
1195,779.288
1196,742.589
1197,630.64
1198,3079.692
1199,3619.4
1200,1279.139
1201,730.283
1202,1402.088
1203,1186.792
1204,2146.746
1205,3798.541
1206,819.037
1207,505.405
1208,7536.534
1209,2211.323
1210,1032.808
1211,4316.36
1212,523.809
1213,826.551
1214,998.613
1215,4984.244
1216,2044.053
1217,7838.949
1218,424.492
1219,551.47
1220,2234.628
1221,945.252
1222,1703.414
1223,1120.581
1224,1738.697
1225,7100.934
1226,4084.948
1227,1157.498
1228,28669.341
1229,1441.618
1230,1424.957
1231,624.433
1232,487.001
1233,466.31
1234,532.085
1235,32676.644
1236,2142.172
1237,2966.436
1238,416.76
1239,501.376
1240,810.216
1241,563.775
1242,588.713
1243,2269.04
1244,2906.214
1245,2424.114
1246,662.003
1247,5468.523
1248,1125.482
1249,879.912
1250,760.122
1251,3930.31
1252,513.899
1253,571.072
1254,487.981
1255,790.07
1256,1401.434
1257,577.497
1258,2966.327
1259,835.59
1260,4388.452
1261,603.088
1262,4095.185
1263,1039.886
1264,22429.371
1265,2557.517
1266,587.189
1267,787.674
1268,453.677
1269,657.865
1270,541.124
1271,793.119
1272,1130.6
1273,867.715
1274,499.742
1275,452.153
1276,1076.259
1277,1173.724
1278,2128.886
1279,751.737
1280,9532.997
1281,732.461
1282,1409.166
1283,514.335
1284,905.83
1285,873.923
1286,6650.305
1287,942.53
1288,2917.104
1289,6714.23
1290,2367.595
1291,2964.803
1292,583.16
1293,647.411
1294,914.76
1295,3911.906
1296,701.316
1297,1402.414
1298,1665.408
1299,2236.153
1300,520.978
1301,625.304
1302,42660.705
1303,26410.537
1304,1350.251
1305,2342.221
1306,405.108
1307,1846.073
1308,653.182
1309,817.839
1310,4413.608
1311,2624.49
1312,4733.012
1313,1221.422
1314,71177.804
1315,2918.738
1316,665.488
1317,4486.027
1318,1130.382
1319,63565.367
1320,728.868
1321,481.665
1322,52506.245
1323,829.056
1324,590.565
1325,5844.772
1326,512.592
1327,656.885
1328,606.9
1329,1713.977
1330,483.734
1331,487.654
1332,680.407
1333,502.9
1334,626.502
1335,526.749
1336,771.012
1337,470.557
1338,4270.949
1339,15075.245
1340,1336.53
1341,1101.415
1342,1099.019
1343,688.793
1344,544.827
1345,446.49
1346,753.806
1347,1021.918
1348,934.689
1349,624.433
1350,29333.305
1351,5560.652
1352,1851.3
1353,1390.762
1354,728.759
1355,673.655
1356,623.344
1357,950.37
1358,2909.59
1359,419.374
1360,514.008
1361,7260.363
1362,20721.819
1363,1058.617
1364,570.854
1365,1236.668
1366,721.571
1367,756.855
1368,7220.941
1369,22424.144
1370,4657.98
1371,405.761
1372,20663.449
1373,698.049
1374,579.784
1375,604.504
1376,418.285
1377,1009.612
1378,731.264
1379,3550.685
1380,406.959
1381,540.253
1382,2142.281
1383,4001.531
1384,9868.083
1385,1813.838
1386,56694.975
1387,1218.373
1388,1302.444
1389,1694.266
1390,613.652
1391,16874.709
1392,1318.997
1393,591.327
1394,595.792
1395,445.619
1396,4651.555
1397,658.301
1398,2659.556
1399,1158.696
1400,1370.18
1401,986.961
1402,461.518
1403,8040.958
1404,843.213
1405,1446.519
1406,854.756
1407,998.177
1408,1122.759
1409,685.199
1410,1098.257
1411,1818.63
1412,637.718
1413,1206.394
1414,1336.748
1415,844.737
1416,764.369
1417,527.076
1418,491.139
1419,552.45
1420,940.243
1421,5237.437
1422,1806.215
1423,644.906
1424,597.425
1425,3385.157
1426,564.864
1427,38856.936
1428,917.483
1429,1167.19
1430,506.712
1431,857.043
1432,563.558
1433,940.896
1434,1726.827
1435,2847.844
1436,12327.262
1437,442.243
1438,3496.235
1439,554.628
1440,1249.845
1441,2270.456
1442,1551.825
1443,468.052
1444,2020.422
1445,2240.618
1446,1785.96
1447,20490.842
1448,7007.933
1449,32992.671
1450,484.823
1451,26154.731
1452,447.688
1453,786.803
1454,5433.566
1455,605.048
1456,520.76
1457,2149.468
1458,1707.77
1459,1171.328
1460,450.737
1461,3739.408
1462,1843.133
1463,408.811
1464,1272.17
1465,574.448
1466,1580.684
1467,990.337
1468,517.384
1469,4583.601
1470,1205.196
1471,2041.331
1472,745.529
1473,4011.876
1474,2046.776
1475,600.257
1476,61876.763
1477,3919.964
1478,1168.279
1479,3497.868
1480,1425.719
1481,693.475
1482,512.266
1483,1156.627
1484,967.903
1485,674.091
1486,483.407
1487,644.144
1488,30612.553
1489,2951.517
1490,1174.269
1491,1211.077
1492,512.375
1493,610.167
1494,1408.513
1495,6136.188
1496,468.815
1497,439.847
1498,438.105
1499,825.244
1500,4785.719
1501,485.476
1502,3008.907
1503,712.859
1504,622.146
1505,914.107
1506,788.436
1507,726.036
1508,5082.69
1509,721.898
1510,979.229
1511,2103.512
1512,1851.409
1513,1079.744
1514,1388.366
1515,503.336
1516,1710.057
1517,430.264
1518,956.251
1519,864.993
1520,1428.332
1521,547.005
1522,93301.493
1523,832.105
1524,2192.157
1525,548.529
1526,834.065
1527,632.382
1528,821.868
1529,841.47
1530,1573.278
1531,481.229
1532,871.527
1533,1357.983
1534,645.886
1535,621.492
1536,697.613
1537,763.934
1538,2725.549
1539,656.558
1540,1285.238
1541,13261.407
1542,580.001
1543,2273.396
1544,563.558
1545,407.177
1546,761.864
1547,559.964
1548,515.968
1549,1391.306
1550,740.847
1551,502.465
1552,564.429
1553,513.79
1554,1520.135
1555,26605.686
1556,416.107
1557,2565.684
1558,1215.433
1559,589.367
1560,41102.455
1561,1000.9
1562,1115.245
1563,417.087
1564,573.032
1565,769.923
1566,2522.015
1567,17656.829
1568,728.105
1569,1554.765
1570,1532.768
1571,594.812
1572,435.709
1573,489.614
1574,490.595
1575,792.465
1576,589.694
1577,3881.196
1578,1255.835
1579,465.221
1580,14529.112
1581,795.079
1582,723.205
1583,781.902
1584,1162.725
1585,497.02
1586,505.078
1587,25773.581
1588,836.679
1589,690.426
1590,27107.497
1591,683.348
1592,1024.64
1593,1307.562
1594,49569.212
1595,916.394
1596,919.878
1597,873.051
1598,936.649
1599,1402.196
1600,1585.366
1601,406.088
1602,812.939
1603,541.233
1604,720.374
1605,1133.758
1606,449.757
1607,66404.608
1608,439.194
1609,2613.164
1610,18521.168
1611,914.869
1612,498
1613,1115.681
1614,1831.589
1615,868.478
1616,1005.583
1617,1016.037
1618,635.323
1619,1272.388
1620,496.366
1621,56795.054
1622,982.714
1623,1248.103
1624,436.58
1625,1375.734
1626,1949.963
1627,539.273
1628,1492.583
1629,1173.833
1630,1014.512
1631,2168.417
1632,1159.349
1633,4192.759
1634,4324.419
1635,989.139
1636,1245.816
1637,515.642
1638,1633.936
1639,1121.888
1640,2747.547
1641,4240.457
1642,4083.968
1643,52928.777
1644,869.893
1645,15980.858
1646,1466.447
1647,815.77
1648,11300.009
1649,811.414
1650,665.488
1651,625.631
1652,35476.136
1653,408.593
1654,830.689
1655,907.682
1656,511.503
1657,844.411
1658,1907.166
1659,443.005
1660,1452.073
1661,1945.825
1662,2492.83
1663,1115.245
1664,2256.081
1665,1062.211
1666,1048.925
1667,511.83
1668,548.42
1669,1381.505
1670,2693.097
1671,1451.419
1672,462.934
1673,444.857
1674,8665.718
1675,1477.12
1676,8326.821
1677,979.882
1678,1513.71
1679,1075.279
1680,791.267
1681,1172.2
1682,15861.394
1683,617.681
1684,709.701
1685,13834.656
1686,11927.708
1687,6060.83
1688,6030.773
1689,2819.639
1690,492.881
1691,432.115
1692,1093.356
1693,429.502
1694,1064.28
1695,475.457
1696,557.786
1697,747.925
1698,839.183
1699,508.781
1700,2601.403
1701,493.426
1702,1811.116
1703,2536.499
1704,780.16
1705,789.089
1706,692.06
1707,1239.391
1708,458.033
1709,981.08
1710,432.66
1711,608.86
1712,430.046
1713,484.278
1714,3020.777
1715,19564.321
1716,449.866
1717,447.797
1718,1706.245
1719,608.969
1720,2872.564
1721,1054.261
1722,659.607
1723,716.998
1724,559.746
1725,1266.943
1726,541.015
1727,452.371
1728,7224.644
1729,877.516
1730,634.56
1731,541.886
1732,551.47
1733,2205.225
1734,923.908
1735,5762.335
1736,13254.001
1737,1249.845
1738,959.736
1739,538.402
1740,2088.049
1741,455.311
1742,1430.51
1743,7982.152
1744,1203.781
1745,1620.214
1746,460.32
1747,639.679
1748,32144.123
1749,1059.815
1750,636.847
1751,885.575
1752,10389.496
1753,2564.813
1754,808.583
1755,1317.254
1756,1682.178
1757,682.694
1758,632.927
1759,18356.947
1760,495.277
1761,734.095
1762,1570.011
1763,25353.336
1764,827.64
1765,1370.507
1766,3688.988
1767,10407.247
1768,783.753
1769,454.984
1770,2045.251
1771,5292.213
1772,608.751
1773,468.706
1774,680.407
1775,2659.011
1776,989.465
1777,4973.79
1778,452.044
1779,690.317
1780,426.017
1781,521.958
1782,6273.185
1783,837.986
1784,517.602
1785,475.893
1786,663.419
1787,1329.125
1788,4146.694
1789,468.161
1790,425.799
1791,2447.636
1792,1388.911
1793,1080.397
1794,6155.246
1795,2434.46
1796,604.722
1797,4986.204
1798,548.42
1799,455.529
1800,497.237
1801,542.758
1802,37423.05
1803,35277.067
1804,427.324
1805,922.601
1806,16653.315
1807,2917.54
1808,2216.551
1809,1087.584
1810,1144.212
1811,1441.836
1812,1121.779
1813,865.428
1814,511.177
1815,15066.751
1816,10276.675
1817,748.688
1818,47417.892
1819,1114.592
1820,506.494
1821,2470.614
1822,715.909
1823,1733.035
1824,1924.699
1825,990.446
1826,627.264
1827,647.955
1828,460.103
1829,3053.447
1830,45404.876
1831,16444.118
1832,994.475
1833,892.218
1834,3112.144
1835,403.257
1836,1315.839
1837,582.506
1838,686.723
1839,793.01
1840,1051.538
1841,1324.333
1842,23527.954
1843,7807.368
1844,12261.378
1845,820.344
1846,12932.638
1847,2076.941
1848,1102.613
1849,535.897
1850,525.769
1851,1313.334
1852,2635.38
1853,1508.156
1854,12379.208
1855,1621.194
1856,892.109
1857,666.141
1858,2639.736
1859,464.241
1860,777.546
1861,652.529
1862,1204.761
1863,625.304
1864,471.864
1865,10102.218
1866,1463.943
1867,781.575
1868,32469.407
1869,1107.622
1870,4232.181
1871,1545.4
1872,1196.267
1873,1551.063
1874,730.283
1875,402.93
1876,978.249
1877,2821.49
1878,435.382
1879,1766.249
1880,782.882
1881,1558.468
1882,1559.666
1883,1002.425
1884,685.308
1885,894.287
1886,1001.444
1887,1531.025
1888,487.219
1889,1409.602
1890,26180.867
1891,636.847
1892,11637.708
1893,494.624
1894,1600.83
1895,1066.784
1896,405.435
1897,618.552
1898,999.92
1899,583.377
1900,1637.203
1901,511.394
1902,676.378
1903,1064.933
1904,895.267
1905,605.702
1906,453.677
1907,564.538
1908,1546.271
1909,3367.515
1910,781.031
1911,3795.818
1912,1225.452
1913,2102.859
1914,820.997
1915,6894.786
1916,23433.211
1917,5251.594
1918,839.401
1919,3371.98
1920,1290.792
1921,943.619
1922,2080.643
1923,518.037
1924,2626.559
1925,27085.826
1926,2667.288
1927,722.443
1928,490.268
1929,6007.578
1930,477.527
1931,1634.48
1932,15241.862
1933,1021.918
1934,732.461
1935,25118.983
1936,814.572
1937,622.364
1938,1139.965
1939,760.775
1940,412.295
1941,1191.693
1942,458.033
1943,600.584
1944,698.049
1945,4725.824
1946,1642.43
1947,411.424
1948,1002.098
1949,486.783
1950,784.733
1951,2386.108
1952,1640.47
1953,25242.149
1954,863.141
1955,724.185
1956,472.408
1957,546.025
1958,6357.8
1959,593.178
1960,1828.54
1961,803.246
1962,616.265
1963,1032.917
1964,18596.2
1965,16198.004
1966,958.429
1967,18230.949
1968,1175.031
1969,2120.065
1970,1196.375
1971,654.162
1972,5050.129
1973,14545.447
1974,589.367
1975,10836.095
1976,39565.984
1977,1019.304
1978,546.134
1979,1075.496
1980,969.863
1981,1028.887
1982,3038.963
1983,527.512
1984,1467.645
1985,503.009
1986,1067.22
1987,932.075
1988,663.419
1989,541.886
1990,1850.211
1991,676.16
1992,1249.083
1993,1208.79
1994,686.723
1995,1013.968
1996,953.42
1997,8965.193
1998,1959.002
1999,847.024
